set INSTALLATION := I1 I2 I3 I4 I5 I6 I7 I8 I9 I11 I12 I14 I19 I21 I22 I23 I24 I25 I28 I29 I30 I31 I32 I33 I34 ;
set SITE  := V0 V1 V2 V3 V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56 V57 V58 V59 V60 V61 V62 V63 V64 V65 V66 V67 V68 V69 V70 V71 V72 V73 V74 V75 V76 V77 V78 V79 V80 V81 V82 V83 V84 V85 V86 V87 V88 V89 V90 V91 V92 V93 V94 V95 V96 V97 V98 V99 V100 V101 V102 V103 V104 V105 V106 V107 V108 V109 V110 V111 V112 ;
param radius := 6371;
param coef_from := 1.825;
param average_speed := 17;
param :     arrive_time xcord_i ycord_i:= 
I1 3.0   61.8   2.19
I2 3.0   61.2   2.2
I3 3.0   61.21   2.27
I4 5.0   61.1   2.5
I5 3.0   61.45   2.14
I6 3.0   61.52   2.21
I7 3.0   61.29   1.9
I8 3.0   61.26   1.85
I9 3.0   61.21   1.83
I11 5.0   61.04   2.338
I12 5.0   61.37   2.45
I14 5.0   61.78   2.65
I19 5.0   60.5   2.01
I21 3.0   60.49   2.825
I22 3.0   60.6   2.77
I23 3.0   60.548   2.732
I24 3.0   60.389   2.79
I25 3.0   60.7   2.93
I28 3.0   60.64   3.72
I29 3.0   60.77   3.5
I30 3.0   60.88   3.6
I31 3.0   60.78   2.89
I32 3.0   60.78   2.89
I33 6.0   61.38   3.97
I34 3.0   60.53   3.04
;
param : 	xcord_s ycord_s:= 
V0 60.4788314673768 2.260915616165712
 V1 60.4788314673768 2.476326955124202
 V2 60.4788314673768 2.6917032754442274
 V3 60.4788314673768 2.907041540018758
 V4 60.4788314673768 3.1223387144277415
 V5 60.568662995788756 2.045472298149336
 V6 60.568662995788756 2.260915616165712
 V7 60.568662995788756 2.476326955124202
 V8 60.568662995788756 2.6917032754442274
 V9 60.568662995788756 2.907041540018758
 V10 60.568662995788756 3.1223387144277415
 V11 60.568662995788756 3.3375917671510726
 V12 60.658494524200705 2.045472298149336
 V13 60.658494524200705 2.260915616165712
 V14 60.658494524200705 2.476326955124202
 V15 60.658494524200705 2.6917032754442274
 V16 60.658494524200705 2.907041540018758
 V17 60.658494524200705 3.1223387144277415
 V18 60.658494524200705 3.3375917671510726
 V19 60.658494524200705 3.5527976697810684
 V20 60.748326052612654 2.045472298149336
 V21 60.748326052612654 2.260915616165712
 V22 60.748326052612654 2.476326955124202
 V23 60.748326052612654 2.6917032754442274
 V24 60.748326052612654 2.907041540018758
 V25 60.748326052612654 3.1223387144277415
 V26 60.748326052612654 3.3375917671510726
 V27 60.748326052612654 3.5527976697810684
 V28 60.8381575810246 2.045472298149336
 V29 60.8381575810246 2.260915616165712
 V30 60.8381575810246 2.476326955124202
 V31 60.8381575810246 2.6917032754442274
 V32 60.8381575810246 2.907041540018758
 V33 60.8381575810246 3.1223387144277415
 V34 60.8381575810246 3.3375917671510726
 V35 60.8381575810246 3.5527976697810684
 V36 60.8381575810246 3.7679533972344004
 V37 60.92798910943657 2.045472298149336
 V38 60.92798910943657 2.260915616165712
 V39 60.92798910943657 2.476326955124202
 V40 60.92798910943657 2.6917032754442274
 V41 60.92798910943657 2.907041540018758
 V42 60.92798910943657 3.1223387144277415
 V43 60.92798910943657 3.3375917671510726
 V44 60.92798910943657 3.5527976697810684
 V45 60.92798910943657 3.7679533972344004
 V46 61.017820637848516 2.045472298149336
 V47 61.017820637848516 2.260915616165712
 V48 61.017820637848516 2.476326955124202
 V49 61.017820637848516 2.6917032754442274
 V50 61.017820637848516 2.907041540018758
 V51 61.017820637848516 3.1223387144277415
 V52 61.017820637848516 3.3375917671510726
 V53 61.017820637848516 3.5527976697810684
 V54 61.017820637848516 3.7679533972344004
 V55 61.107652166260465 2.045472298149336
 V56 61.107652166260465 2.260915616165712
 V57 61.107652166260465 2.476326955124202
 V58 61.107652166260465 2.6917032754442274
 V59 61.107652166260465 2.907041540018758
 V60 61.107652166260465 3.1223387144277415
 V61 61.107652166260465 3.3375917671510726
 V62 61.107652166260465 3.5527976697810684
 V63 61.107652166260465 3.7679533972344004
 V64 61.19748369467242 2.045472298149336
 V65 61.19748369467242 2.260915616165712
 V66 61.19748369467242 2.476326955124202
 V67 61.19748369467242 2.6917032754442274
 V68 61.19748369467242 2.907041540018758
 V69 61.19748369467242 3.1223387144277415
 V70 61.19748369467242 3.3375917671510726
 V71 61.19748369467242 3.5527976697810684
 V72 61.19748369467242 3.7679533972344004
 V73 61.28731522308437 2.045472298149336
 V74 61.28731522308437 2.260915616165712
 V75 61.28731522308437 2.476326955124202
 V76 61.28731522308437 2.6917032754442274
 V77 61.28731522308437 2.907041540018758
 V78 61.28731522308437 3.1223387144277415
 V79 61.28731522308437 3.3375917671510726
 V80 61.28731522308437 3.5527976697810684
 V81 61.28731522308437 3.7679533972344004
 V82 61.37714675149632 2.045472298149336
 V83 61.37714675149632 2.260915616165712
 V84 61.37714675149632 2.476326955124202
 V85 61.37714675149632 2.6917032754442274
 V86 61.37714675149632 2.907041540018758
 V87 61.37714675149632 3.1223387144277415
 V88 61.37714675149632 3.3375917671510726
 V89 61.37714675149632 3.5527976697810684
 V90 61.37714675149632 3.7679533972344004
 V91 61.46697827990828 2.045472298149336
 V92 61.46697827990828 2.260915616165712
 V93 61.46697827990828 2.476326955124202
 V94 61.46697827990828 2.6917032754442274
 V95 61.46697827990828 2.907041540018758
 V96 61.46697827990828 3.1223387144277415
 V97 61.46697827990828 3.3375917671510726
 V98 61.46697827990828 3.5527976697810684
 V99 61.55680980832023 2.045472298149336
 V100 61.55680980832023 2.260915616165712
 V101 61.55680980832023 2.476326955124202
